rt;duser;group;dhost;src;LogonType
2020-03-11 09:10:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 09:11:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 09:13:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 09:13:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 09:14:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 09:15:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 09:17:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 09:19:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 09:20:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 09:20:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 09:23:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 09:24:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 09:25:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 09:26:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 09:26:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 09:28:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 09:30:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 09:34:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 09:35:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 09:35:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 09:36:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 09:37:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 09:38:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 09:40:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 09:41:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 09:44:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 09:45:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 09:45:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 09:51:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 09:51:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 09:52:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 09:52:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 09:52:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 09:52:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 09:54:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 09:56:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 10:04:00;Ritchie;dev;PC1;10.1.0.113;10
2020-03-11 10:14:00;Paulette;admin;PC4;0.0.0.0;3
2020-03-11 10:14:00;Andrew;dev;SRV2;10.1.0.110;10
2020-03-11 10:24:00;David;dev;SRV4;10.1.0.112;10
2020-03-11 10:43:00;Andrew;dev;PC5;10.1.0.110;10
2020-03-11 10:46:00;Harold;dev;PC2;10.1.0.114;10
2020-03-11 10:48:00;Rickie;dev;SRV3;10.1.0.111;10
2020-03-11 11:01:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 11:02:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 11:02:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 11:08:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 11:09:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 11:10:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 11:12:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 11:13:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 11:14:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 11:14:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 11:16:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 11:17:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 11:17:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 11:18:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 11:18:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 11:19:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 11:24:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 11:26:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 11:26:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 11:30:00;Lindsay;admin;PC4;0.0.0.0;3
2020-03-11 11:30:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 11:31:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 11:31:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 11:33:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 11:34:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 11:35:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 11:35:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 11:37:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 11:39:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 11:40:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 11:41:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 11:41:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 11:43:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 11:44:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 11:45:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 11:47:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 11:49:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 11:49:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 11:50:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 11:51:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 11:52:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 11:53:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 11:53:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 11:54:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 11:54:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 11:56:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 11:56:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 11:57:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 11:58:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 12:01:00;Andrew;dev;SRV3;10.1.0.110;10
2020-03-11 12:10:00;David;dev;PC1;10.1.0.112;10
2020-03-11 12:31:00;Harold;dev;PC3;10.1.0.114;10
2020-03-11 12:34:00;Rickie;dev;SRV4;10.1.0.111;10
2020-03-11 12:37:00;Paulette;admin;PC5;0.0.0.0;3
2020-03-11 12:49:00;Ritchie;dev;PC2;10.1.0.113;10
2020-03-11 13:00:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 13:01:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 13:04:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 13:06:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 13:06:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 13:06:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 13:09:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 13:09:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 13:11:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 13:13:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 13:14:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 13:14:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 13:16:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 13:17:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 13:19:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 13:22:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 13:23:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 13:25:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 13:25:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 13:27:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 13:28:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 13:29:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 13:30:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 13:30:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 13:30:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 13:31:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 13:32:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 13:32:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 13:33:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 13:33:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 13:36:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 13:38:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 13:40:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 13:42:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 13:43:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 13:44:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 13:46:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 13:47:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 13:47:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 13:47:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 13:49:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 13:50:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 13:51:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 13:52:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 13:54:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 13:57:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 13:57:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 13:58:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 13:59:00;Lindsay;admin;PC5;0.0.0.0;3
2020-03-11 14:00:00;Paulette;admin;PC6;0.0.0.0;3
2020-03-11 14:16:00;Harold;dev;PC4;10.1.0.114;10
2020-03-11 14:21:00;Rickie;dev;PC1;10.1.0.111;10
2020-03-11 14:35:00;Ritchie;dev;PC3;10.1.0.113;10
2020-03-11 14:48:00;Andrew;dev;SRV4;10.1.0.110;10
2020-03-11 14:56:00;David;dev;PC2;10.1.0.112;10
2020-03-11 15:00:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 15:01:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 15:02:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 15:02:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 15:02:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 15:04:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 15:05:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 15:05:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 15:11:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 15:12:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-11 15:12:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 15:14:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 15:15:00;Mario;compl;PC1;0.0.0.0;3
2020-03-11 15:16:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 15:16:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 15:16:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 15:18:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-11 15:19:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 15:21:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 15:21:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-11 15:23:00;Dre;supp;PC4;0.0.0.0;3
2020-03-11 15:24:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-11 15:25:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 15:25:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 15:29:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-11 15:29:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 15:29:00;Lindsay;admin;PC6;0.0.0.0;3
2020-03-11 15:30:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 15:31:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 15:31:00;Moriah;log;PC2;0.0.0.0;3
2020-03-11 15:34:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 15:35:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-11 15:36:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-11 15:37:00;Rachel;supp;PC3;0.0.0.0;3
2020-03-11 15:37:00;Jordon;supp;PC3;0.0.0.0;3
2020-03-11 15:37:00;Jonathan;compl;PC1;0.0.0.0;3
2020-03-11 15:38:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 15:39:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-11 15:42:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-11 15:43:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 15:46:00;Freya;log;PC2;0.0.0.0;3
2020-03-11 15:49:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-11 15:49:00;PeterB;log;PC2;0.0.0.0;3
2020-03-11 15:50:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-11 15:51:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-11 15:54:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-11 15:55:00;Kayleah;supp;PC4;0.0.0.0;3
2020-03-11 15:55:00;Kehlani;supp;PC4;0.0.0.0;3
2020-03-11 15:59:00;Max;buh;SRV1;0.0.0.0;3
2020-03-11 16:02:00;Harold;dev;PC5;10.1.0.114;10
2020-03-11 16:07:00;Rickie;dev;PC2;10.1.0.111;10
2020-03-11 16:21:00;Ritchie;dev;PC4;10.1.0.113;10
2020-03-11 16:25:00;Paulette;admin;SRV1;10.1.0.131;10
2020-03-11 16:35:00;Andrew;dev;PC1;10.1.0.110;10
2020-03-11 16:42:00;David;dev;PC3;10.1.0.112;10
2020-03-11 16:46:00;Harold;dev;SRV2;10.1.0.114;10
2020-03-11 17:59:00;Lindsay;admin;SRV1;10.1.0.129;10
2020-03-11 18:06:00;Ritchie;dev;PC5;10.1.0.113;10
2020-03-11 18:22:00;Andrew;dev;PC2;10.1.0.110;10
2020-03-11 18:29:00;David;dev;PC4;10.1.0.112;10
2020-03-11 18:31:00;Harold;dev;SRV3;10.1.0.114;10
2020-03-11 18:47:00;Ritchie;dev;SRV2;10.1.0.113;10
2020-03-11 18:50:00;Clara;admin;SRV2;10.1.0.130;10
2020-03-11 18:54:00;Rickie;dev;PC3;10.1.0.111;10
2020-03-11 19:30:00;Lindsay;admin;SRV2;10.1.0.129;10
2020-03-11 20:09:00;Andrew;dev;PC3;10.1.0.110;10
2020-03-11 20:15:00;David;dev;PC5;10.1.0.112;10
2020-03-11 20:16:00;Harold;dev;SRV4;10.1.0.114;10
2020-03-11 20:16:00;Clara;admin;SRV3;10.1.0.130;10
2020-03-11 20:32:00;Ritchie;dev;SRV3;10.1.0.113;10
2020-03-11 20:40:00;Rickie;dev;PC4;10.1.0.111;10
2020-03-11 20:52:00;David;dev;SRV2;10.1.123.1;10
2020-03-11 21:00:00;Lindsay;admin;SRV3;10.1.0.129;10
2020-03-11 22:42:00;Clara;admin;SRV4;10.1.0.130;10
2020-03-12 00:32:00;Lindsay;admin;SRV4;0.0.0.0;3
2020-03-12 01:09:00;Clara;admin;SRV5;0.0.0.0;3
2020-03-12 02:00:00;Paulette;admin;DS;0.0.0.0;3
2020-03-12 02:03:00;Lindsay;admin;SRV5;0.0.0.0;3
2020-03-12 03:36:00;Clara;admin;DS;0.0.0.0;3
2020-03-12 04:14:00;Paulette;admin;PC1;10.1.0.131;10
2020-03-12 05:04:00;Clara;admin;PC1;10.1.0.130;10
2020-03-12 06:32:00;Paulette;admin;PC2;10.1.0.131;10
2020-03-12 07:32:00;Clara;admin;PC2;10.1.0.130;10
2020-03-12 08:01:00;Harold;dev;PC1;10.1.0.114;10
2020-03-12 08:01:00;Rickie;dev;SRV2;10.1.0.111;10
2020-03-12 08:18:00;Ritchie;dev;SRV4;10.1.0.113;10
2020-03-12 08:27:00;Rickie;dev;PC5;10.1.0.111;10
2020-03-12 08:38:00;David;dev;SRV3;10.1.0.112;10
2020-03-12 08:52:00;Paulette;admin;PC3;10.1.0.131;10
2020-03-12 08:56:00;Andrew;dev;PC4;10.1.0.110;10
2020-03-12 09:01:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 09:01:00;Clara;admin;PC3;10.1.0.130;10
2020-03-12 09:02:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 09:02:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 09:04:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 09:05:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 09:05:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 09:06:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 09:07:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-12 09:07:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-12 09:08:00;Max;buh;SRV1;0.0.0.0;3
2020-03-12 09:08:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 09:09:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 09:10:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 09:11:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 09:13:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 09:13:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-12 09:14:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 09:15:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-12 09:17:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 09:19:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-12 09:20:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-12 09:20:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 09:23:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 09:24:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 09:25:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 09:26:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 09:26:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 09:28:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 09:30:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 09:34:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 09:35:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 09:35:00;Freya;log;PC2;10.1.0.105;10
2020-03-12 09:36:00;Max;buh;SRV1;0.0.0.0;3
2020-03-12 09:37:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 09:38:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 09:40:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-12 09:41:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 09:44:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 09:45:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 09:45:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 09:51:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 09:51:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 09:52:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 09:52:00;Freya;log;PC2;10.1.0.105;10
2020-03-12 09:52:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 09:52:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-12 09:54:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 09:56:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 10:04:00;Ritchie;dev;PC1;10.1.0.113;10
2020-03-12 10:14:00;Andrew;dev;SRV2;10.1.0.110;10
2020-03-12 10:14:00;Paulette;admin;PC4;10.1.0.131;10
2020-03-12 10:24:00;David;dev;SRV4;10.1.0.112;10
2020-03-12 10:43:00;Andrew;dev;PC5;10.1.0.110;10
2020-03-12 10:46:00;Harold;dev;PC2;10.1.0.114;10
2020-03-12 10:48:00;Rickie;dev;SRV3;10.1.0.111;10
2020-03-12 11:01:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 11:02:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-12 11:02:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-12 11:08:00;Freya;log;PC2;10.1.0.105;10
2020-03-12 11:09:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-12 11:10:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 11:12:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 11:13:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 11:14:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 11:14:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-12 11:16:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 11:17:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 11:17:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-12 11:18:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-12 11:18:00;Max;buh;SRV1;0.0.0.0;3
2020-03-12 11:19:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 11:24:00;Freya;log;PC2;10.1.0.105;10
2020-03-12 11:26:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 11:26:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 11:30:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 11:30:00;Lindsay;admin;PC4;10.1.0.129;10
2020-03-12 11:31:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 11:31:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 11:33:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 11:34:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 11:35:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 11:35:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 11:37:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 11:39:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 11:40:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 11:41:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 11:41:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 11:43:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 11:44:00;Max;buh;SRV1;0.0.0.0;3
2020-03-12 11:45:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-12 11:47:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 11:49:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 11:49:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 11:50:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 11:51:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 11:52:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 11:53:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 11:53:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 11:54:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-12 11:54:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 11:56:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 11:56:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 11:57:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 11:58:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 12:01:00;Andrew;dev;SRV3;10.1.0.110;10
2020-03-12 12:10:00;David;dev;PC1;10.1.0.112;10
2020-03-12 12:31:00;Harold;dev;PC3;10.1.0.114;10
2020-03-12 12:34:00;Rickie;dev;SRV4;10.1.0.111;10
2020-03-12 12:37:00;Paulette;admin;PC5;10.1.0.131;10
2020-03-12 12:49:00;Ritchie;dev;PC2;10.1.0.113;10
2020-03-12 13:00:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 13:01:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 13:04:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 13:06:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 13:06:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 13:06:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 13:09:00;Jonelle;buh;SRV1;0.0.0.0;3
2020-03-12 13:09:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 13:11:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 13:13:00;Freya;log;PC2;10.1.0.105;10
2020-03-12 13:14:00;PeterB;log;PC2;10.1.0.107;10
2020-03-12 13:14:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 13:16:00;Bradly;buh;SRV1;0.0.0.0;3
2020-03-12 13:17:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 13:19:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 13:22:00;Max;buh;SRV1;0.0.0.0;3
2020-03-12 13:23:00;Vlad;buh;SRV1;0.0.0.0;3
2020-03-12 13:25:00;Kayleah;supp;PC4;10.1.0.103;10
2020-03-12 13:25:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 13:27:00;Mario;compl;PC1;10.1.0.109;10
2020-03-12 13:28:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 13:29:00;Nicky;buh;SRV1;0.0.0.0;3
2020-03-12 13:30:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 13:30:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 13:30:00;Lena;buh;SRV1;0.0.0.0;3
2020-03-12 13:31:00;Josh;buh;SRV1;0.0.0.0;3
2020-03-12 13:32:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 13:32:00;Dre;supp;PC4;10.1.0.100;10
2020-03-12 13:33:00;Joel;buh;SRV1;0.0.0.0;3
2020-03-12 13:33:00;Tonya;buh;SRV1;0.0.0.0;3
2020-03-12 13:36:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 13:38:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 13:40:00;Zoë;buh;SRV1;0.0.0.0;3
2020-03-12 13:42:00;Moriah;log;PC2;10.1.0.106;10
2020-03-12 13:43:00;Jordana;buh;SRV1;0.0.0.0;3
2020-03-12 13:44:00;Kehlani;supp;PC4;10.1.0.102;10
2020-03-12 13:46:00;Joanna;buh;SRV1;0.0.0.0;3
2020-03-12 13:47:00;Jordon;supp;PC3;10.1.0.101;10
2020-03-12 13:47:00;Rachel;supp;PC3;10.1.0.104;10
2020-03-12 13:47:00;Tony;buh;SRV1;0.0.0.0;3
2020-03-12 13:49:00;Jonathan;compl;PC1;10.1.0.108;10
2020-03-12 13:50:00;Martin;buh;SRV1;0.0.0.0;3
2020-03-12 13:51:00;Vlad;buh;SRV1;0.0.0.0;3
